created_at,source,original_text,clean_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Mon May 24 11:25:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Alzohora People need to realize that the world doesn't revolve around them.,People need realize world n't revolve around,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Alzohora,Lagos Nigeria
Mon May 24 11:10:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@asemota I wake up every morning and beg $bnb not to go down further. Yet it ignores me.,I wake every morning beg bnb go Yet ignores,-0.07777777777777779,0.3944444444444445,en,0,0,aproko_doctor,1117925,9395,,,asemota,Lagos Nigeria
Mon May 24 11:01:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Check your emails regularly, they might be messages in there that may change your life.",Check emails regularly might messages may change life,0.0,0.07692307692307693,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Mon May 24 10:59:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Future_uzo @osheguy @Miz_Amy_ Thanks a lot,Thanks lot,0.2,0.2,en,0,0,aproko_doctor,1117925,9395,,,"Future_uzo, osheguy, Miz_Amy_",Lagos Nigeria
Mon May 24 10:42:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@osheguy @Miz_Amy_ We need to document this decamping to the other party for future references chief,We need document decamping party future references chief,-0.0625,0.25,en,0,0,aproko_doctor,1117925,9395,,,"osheguy, Miz_Amy_",Lagos Nigeria
Mon May 24 10:40:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@OnuohaNneoma This is me.,This,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,OnuohaNneoma,Lagos Nigeria
Mon May 24 10:36:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It is mainly in Lagos restaurants that people order from the right side of the menu before they look at the left

""Yes, 4500! uses finger to trace the price to the left only to see garlic bread. Order and they'll serve you communion bread, where is the bakery please",It mainly Lagos restaurants people order right side menu look left '' Yes uses finger trace price left see garlic bread Order 'll serve communion bread bakery please,0.09047619047619046,0.3738095238095238,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Mon May 24 10:21:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@illyAderemi Many just said, few bought.",Many said bought,0.15,0.3,en,0,0,aproko_doctor,1117925,9395,,,illyAderemi,Lagos Nigeria
Mon May 24 10:21:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Miz_Amy_ @osheguy Your head is correct.,Your head correct,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"Miz_Amy_, osheguy",Lagos Nigeria
Mon May 24 10:20:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I worked in a private hospital close to the express somewhere in Lagos. We were bound to have at least 4 accident victims every week, from Okada, some were brought in dead.

Many of the riders have no concept of safety. They ride like it's a video game, life plenty for house. https://t.co/7eOi4RgEAD",I worked private hospital close express somewhere Lagos We bound least accident victims every week Okada brought dead.Many riders concept safety They ride like 's video game life plenty house,-0.08,0.41500000000000004,en,0,0,aproko_doctor,1117925,9395,False,,,Lagos Nigeria
Mon May 24 09:29:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@mikkybanga I am so sorry for your loss,I sorry loss,-0.5,1.0,en,0,0,aproko_doctor,1117925,9395,,,mikkybanga,Lagos Nigeria
Mon May 24 09:15:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Okizle @wfm917 @adejibo @LuyiDee @ojayfemi @Temi__w @JajaPhD @olawalesmd @Dampop_ @gboukzi @akenny_o 🙌🙌,,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,"Okizle, wfm917, adejibo, LuyiDee, ojayfemi, Temi__w, JajaPhD, olawalesmd, Dampop_, gboukzi, akenny_o",Lagos Nigeria
Mon May 24 09:15:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Mazificient @Miz_Amy_ @trending_medic Lmao. Trauma.... 😭😭😭😭,Lmao Trauma ....,0.6,1.0,en,0,0,aproko_doctor,1117925,9395,,,"Mazificient, Miz_Amy_, trending_medic",Lagos Nigeria
Mon May 24 09:14:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Rene_noire And that's the truth. If you want to lead, do it with your actions not your mouth.",And 's truth If want lead actions mouth,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Rene_noire,Lagos Nigeria
Mon May 24 09:07:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @healthertainer: ""Everyone you meet always ask if you have a career, are married or own a house as if life was some kind of grocery list…",`` Everyone meet always ask career married house life kind grocery list,0.48333333333333334,0.7166666666666667,en,874,195,aproko_doctor,1117925,9395,,,healthertainer,Lagos Nigeria
Mon May 24 08:59:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Then if the blood sugar is not properly controlled, that small injury refuses to heal and gets infected because of the high sugar content of the blood in that area.

Over time, this can lead to the death of the affected part and require doctors to cut out the infected part.",Then blood sugar properly controlled small injury refuses heal gets infected high sugar content blood area.Over time lead death affected part require doctors cut infected part,-0.03,0.3466666666666667,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Mon May 24 08:54:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@urchilla01 A boy had a heart attack from consuming energy drinks.,A boy heart attack consuming energy drinks,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,urchilla01,Lagos Nigeria
Mon May 24 08:54:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @urchilla01: Hello; can I have your attention for a minute? 

It's a good day to remind y'all that energy drinks are dangerous, and can…",Hello I attention minute It 's good day remind y'all energy drinks dangerous,0.04999999999999999,0.75,en,1734,930,aproko_doctor,1117925,9395,,,urchilla01,Lagos Nigeria
Mon May 24 08:54:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you have parents with diabetes, they should NOT WALK BAREFOOT EVEN INSIDE THEIR HOMES

Diabetes affects nerves in the foot which can lead to decreased sensations, so they may not know they're injured

Diabetes also affects vessels which deliver oxygen needed for healing. 

RT https://t.co/vga5Pgfwn5",If parents diabetes NOT WALK BAREFOOT EVEN INSIDE THEIR HOMESDiabetes affects nerves foot lead decreased sensations may know 're injuredDiabetes also affects vessels deliver oxygen needed healing RT,-0.4,0.7,en,0,0,aproko_doctor,1117925,9395,True,,,Lagos Nigeria
Mon May 24 08:46:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@iSlimfit It's banter na.,It 's banter na,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,iSlimfit,Lagos Nigeria
Mon May 24 08:35:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Sxmto_ Rent seeking behavior of these guys will cripple businesses. Remove their power.,Rent seeking behavior guys cripple businesses Remove power,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Sxmto_,Lagos Nigeria
Mon May 24 08:23:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@De_Don123 @youngichu Is that what you got from this tweet?,Is got tweet,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"De_Don123, youngichu",Lagos Nigeria
Mon May 24 07:50:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@imasuen_design Note... To others and more lenient with themselves.,Note ... To others lenient,0.5,0.7,en,0,0,aproko_doctor,1117925,9395,,,imasuen_design,Lagos Nigeria
Mon May 24 06:40:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ifechideere @kingsleynovich Happy birthday,Happy birthday,0.8,1.0,en,0,0,aproko_doctor,1117925,9395,,,"Ifechideere, kingsleynovich",Lagos Nigeria
Mon May 24 06:25:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Lohije_ @chef_amakaa You're a wonderful person.,You 're wonderful person,1.0,1.0,en,0,0,aproko_doctor,1117925,9395,,,"Lohije_, chef_amakaa",Lagos Nigeria
Mon May 24 06:24:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@proudnursemj Happy birthday.,Happy birthday,0.8,1.0,en,0,0,aproko_doctor,1117925,9395,,,proudnursemj,Lagos Nigeria
Sun May 23 20:15:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ever since I was robbed in my car last year in Lagos, my heart still jumps when someone gets too close to my window at any time of the day.

I don't think I've fully recovered.",Ever since I robbed car last year Lagos heart still jumps someone gets close window time day.I n't think I 've fully recovered,0.0,0.06666666666666667,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sun May 23 20:06:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kits_Shop: Nike M2k Tekno Trainers

Clunky Air Monarch

Promo: 10% Discount_
Phone/Whatsapp: 08039562419
Telegram:https://t.co/1mqI8xc4…",Nike M2k Tekno TrainersClunky Air MonarchPromo Discount_Phone/Whatsapp Telegram,0.0,0.0,en,110,76,aproko_doctor,1117925,9395,,,Kits_Shop,Lagos Nigeria
Sun May 23 20:05:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@adesoji45 Longest hours! I can only imagine,Longest hours I imagine,0.0,1.0,en,0,0,aproko_doctor,1117925,9395,,,adesoji45,Lagos Nigeria
Sun May 23 18:18:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Tony1giggs Congratulations,Congratulations,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Tony1giggs,Lagos Nigeria
Sun May 23 18:16:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TundeTASH Preach!,Preach,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,TundeTASH,Lagos Nigeria
Sun May 23 18:12:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@thekashope Safe journey bro.,Safe journey bro,0.5,0.5,en,0,0,aproko_doctor,1117925,9395,,,thekashope,Lagos Nigeria
Sun May 23 18:11:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't just assume your genotype is AA because ""they told you"" when you were in primary school. Check it again at a reputable laboratory or hospital before you get married to be sure.",Do n't assume genotype AA `` told '' primary school Check reputable laboratory hospital get married sure,0.4125,0.6097222222222223,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sun May 23 17:47:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@OwolabiAdedotun @Twitter Happy birthday chief,Happy birthday chief,0.8,1.0,en,0,0,aproko_doctor,1117925,9395,,,"OwolabiAdedotun, Twitter",Lagos Nigeria
Sun May 23 17:46:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ShwagDr @NetflixNaija ❤️❤️❤️💋,,0.0,0.0,und,0,0,aproko_doctor,1117925,9395,,,"ShwagDr, NetflixNaija",Lagos Nigeria
Sun May 23 17:34:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @olawalesmd: Alright so we all know that #StrainTheMovie is currently trending on Netflix Nigeria at Number 2. I'm happy to announce I'l…,Alright know currently trending Netflix Nigeria Number I 'm happy announce I l,0.4,0.7,en,185,37,aproko_doctor,1117925,9395,,StrainTheMovie,olawalesmd,Lagos Nigeria
Sun May 23 16:05:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@IamEtubo E go shock you.,E go shock,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,IamEtubo,Lagos Nigeria
Sun May 23 15:22:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Miz_Amy_ E forgot which account to use?,E forgot account use,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Miz_Amy_,Lagos Nigeria
Sun May 23 15:20:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Miz_Amy_ Ah ah! Chimaroke blocked me?,Ah ah Chimaroke blocked,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,Miz_Amy_,Lagos Nigeria
Sun May 23 15:19:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FavourUka_ Yes you did.,Yes,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,FavourUka_,Lagos Nigeria
Sun May 23 15:13:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","People who don't want to see your worth will not see it, no matter how much mental and emotional gymnastics you do to try to convince them.

Simply focus on yourself and those who see your worth and value them. Ignore the rest.",People n't want see worth see matter much mental emotional gymnastics try convince them.Simply focus see worth value Ignore rest,0.1,0.2814285714285715,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sun May 23 15:05:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@urchilla01 Your head is correct chief.,Your head correct chief,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,urchilla01,Lagos Nigeria
Sun May 23 12:01:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kaleefA__ @Deshysmalls Why would you smoke on a plane?!,Why would smoke plane,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,"kaleefA__, Deshysmalls",Lagos Nigeria
Sun May 23 09:14:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",You will win.,You win,0.8,0.4,en,0,0,aproko_doctor,1117925,9395,,,,Lagos Nigeria
Sun May 23 06:51:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@IyeSophiaI Yes it can.,Yes,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,,,IyeSophiaI,Lagos Nigeria
Sun May 23 03:42:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @_The100kclub: Hi #100KHeroes, 3 month old baby Abel Adekola has a hole in his heart and is in need of financial assistance for surgery.…",Hi month old baby Abel Adekola hole heart need financial assistance surgery,0.05,0.1,en,103,209,aproko_doctor,1117925,9395,,100KHeroes,_The100kclub,Lagos Nigeria
Sat May 22 19:01:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@asemota @TheNnanna When it comes to ads. Apple is among the top 4 in my books.,When comes ads Apple among top books,0.5,0.5,en,0,0,aproko_doctor,1117925,9395,,,"asemota, TheNnanna",Lagos Nigeria
Sat May 22 18:29:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You guys made this happen. Our movie is Number 3 on @NetflixNaija!

I appreciate your support and it means a lot to the team. If you haven't seen it go see it now! Let me know if I understood the assignment. https://t.co/qimmGTf3s4",You guys made happen Our movie Number I appreciate support means lot team If n't seen go see Let know I understood assignment,0.0,0.0,en,0,0,aproko_doctor,1117925,9395,False,,NetflixNaija,Lagos Nigeria
